month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2021-10,PASIR RIS,4 ROOM,148,PASIR RIS ST 13,04 TO 06,108,Model A,1995,72 years 06 months,430000
2021-10,PASIR RIS,4 ROOM,427,PASIR RIS DR 6,04 TO 06,104,Model A,1988,66 years 01 month,455000
2021-10,PASIR RIS,4 ROOM,634,PASIR RIS DR 1,10 TO 12,104,Model A,1995,72 years 10 months,460000
2021-10,PASIR RIS,4 ROOM,110,PASIR RIS ST 11,10 TO 12,103,Model A,1990,67 years 07 months,465000
2021-10,PASIR RIS,4 ROOM,113,PASIR RIS ST 11,04 TO 06,106,Model A,1990,67 years 07 months,465000
2021-10,PASIR RIS,4 ROOM,104,PASIR RIS ST 12,07 TO 09,108,Model A,1989,66 years 07 months,465000
2021-10,PASIR RIS,4 ROOM,212,PASIR RIS ST 21,07 TO 09,108,Model A,1993,70 years 10 months,469000
2021-10,PASIR RIS,4 ROOM,776,PASIR RIS ST 71,01 TO 03,106,Model A,1996,74 years 01 month,471000
2021-10,PASIR RIS,4 ROOM,475,PASIR RIS DR 6,04 TO 06,105,Model A,1990,67 years 08 months,480000
2021-10,PASIR RIS,4 ROOM,568,PASIR RIS ST 51,04 TO 06,104,Model A,1992,70 years 02 months,490000
2021-10,PASIR RIS,4 ROOM,414,PASIR RIS DR 6,04 TO 06,113,Model A,1990,67 years 06 months,492000
2021-10,PASIR RIS,4 ROOM,774,PASIR RIS ST 71,10 TO 12,107,Model A,1996,73 years 11 months,500000
2021-10,PASIR RIS,4 ROOM,723,PASIR RIS ST 72,01 TO 03,112,Model A,1996,73 years 10 months,510000
2021-10,PASIR RIS,4 ROOM,526A,PASIR RIS ST 51,04 TO 06,93,Model A,2015,92 years 10 months,530000
2021-10,PASIR RIS,4 ROOM,574,PASIR RIS ST 53,04 TO 06,110,Model A,1995,73 years 01 month,558000
2021-10,PASIR RIS,4 ROOM,526A,PASIR RIS ST 51,10 TO 12,93,Model A,2015,92 years 09 months,565000
2021-10,PASIR RIS,4 ROOM,528C,PASIR RIS ST 51,04 TO 06,93,Model A,2015,92 years 09 months,570000
2021-10,PASIR RIS,4 ROOM,525A,PASIR RIS ST 51,07 TO 09,93,Model A,2015,92 years 10 months,576000
2021-10,PASIR RIS,4 ROOM,525A,PASIR RIS ST 51,10 TO 12,93,Model A,2015,92 years 09 months,590000
2021-10,PASIR RIS,4 ROOM,530C,PASIR RIS DR 1,07 TO 09,86,DBSS,2015,92 years 08 months,640000
2021-10,PASIR RIS,4 ROOM,530A,PASIR RIS DR 1,13 TO 15,86,DBSS,2015,92 years 09 months,680000
2021-10,PASIR RIS,5 ROOM,103,PASIR RIS ST 12,04 TO 06,122,Improved,1989,66 years 07 months,518000
2021-10,PASIR RIS,5 ROOM,234,PASIR RIS DR 4,04 TO 06,128,Improved,1993,70 years 10 months,525000
2021-10,PASIR RIS,5 ROOM,763,PASIR RIS ST 71,07 TO 09,127,Improved,1996,74 years,535000
2021-10,PASIR RIS,5 ROOM,232,PASIR RIS DR 4,07 TO 09,127,Improved,1993,70 years 11 months,550000
2021-10,PASIR RIS,5 ROOM,257,PASIR RIS ST 21,04 TO 06,124,Improved,1993,71 years 03 months,550000
2021-10,PASIR RIS,5 ROOM,556,PASIR RIS ST 51,01 TO 03,121,Improved,1992,70 years 02 months,555000
2021-10,PASIR RIS,5 ROOM,194,PASIR RIS ST 12,10 TO 12,124,Improved,1993,70 years 11 months,555888
2021-10,PASIR RIS,5 ROOM,122,PASIR RIS ST 11,10 TO 12,122,Improved,1989,66 years 09 months,558168
2021-10,PASIR RIS,5 ROOM,630,PASIR RIS DR 3,10 TO 12,122,Improved,1995,72 years 08 months,562000
2021-10,PASIR RIS,5 ROOM,568,PASIR RIS ST 51,01 TO 03,123,Improved,1992,70 years 03 months,568000
2021-10,PASIR RIS,5 ROOM,724,PASIR RIS ST 72,01 TO 03,127,Improved,1996,73 years 10 months,568000
2021-10,PASIR RIS,5 ROOM,774,PASIR RIS ST 71,10 TO 12,125,Improved,1996,73 years 11 months,575888
2021-10,PASIR RIS,5 ROOM,106,PASIR RIS ST 12,07 TO 09,128,Improved,1989,66 years 05 months,580000
2021-10,PASIR RIS,5 ROOM,185,PASIR RIS ST 11,07 TO 09,123,Improved,1993,70 years 10 months,585000
2021-10,PASIR RIS,5 ROOM,751,PASIR RIS ST 71,10 TO 12,126,Improved,1996,74 years 02 months,588000
2021-10,PASIR RIS,5 ROOM,775,PASIR RIS ST 71,10 TO 12,128,Improved,1996,73 years 11 months,597000
2021-10,PASIR RIS,5 ROOM,515,PASIR RIS ST 52,07 TO 09,125,Improved,1993,71 years 03 months,600000
2021-10,PASIR RIS,5 ROOM,191,PASIR RIS ST 12,07 TO 09,131,Model A,1993,71 years,605000
2021-10,PASIR RIS,5 ROOM,518,PASIR RIS ST 52,10 TO 12,133,Model A,1993,71 years 03 months,635000
2021-10,PASIR RIS,5 ROOM,577,PASIR RIS ST 53,10 TO 12,124,Improved,1995,73 years 01 month,658000
2021-10,PASIR RIS,5 ROOM,122,PASIR RIS ST 11,07 TO 09,132,Improved,1989,66 years 09 months,662000
2021-10,PASIR RIS,5 ROOM,524A,PASIR RIS ST 51,01 TO 03,113,Improved,2015,92 years 09 months,680000
2021-10,PASIR RIS,5 ROOM,524A,PASIR RIS ST 51,04 TO 06,113,Improved,2015,92 years 10 months,685000
2021-10,PASIR RIS,EXECUTIVE,224,PASIR RIS ST 21,01 TO 03,147,Apartment,1993,70 years 09 months,545000
2021-10,PASIR RIS,EXECUTIVE,203,PASIR RIS ST 21,01 TO 03,147,Apartment,1993,71 years,630000
2021-10,PASIR RIS,EXECUTIVE,247,PASIR RIS ST 21,07 TO 09,147,Apartment,1993,70 years 10 months,645000
2021-10,PASIR RIS,EXECUTIVE,129,PASIR RIS ST 11,01 TO 03,142,Apartment,1988,66 years 01 month,655000
2021-10,PASIR RIS,EXECUTIVE,464,PASIR RIS ST 41,04 TO 06,144,Apartment,1992,70 years 02 months,660000
2021-10,PASIR RIS,EXECUTIVE,548,PASIR RIS ST 51,01 TO 03,144,Apartment,1992,70 years 03 months,665000
2021-10,PASIR RIS,EXECUTIVE,208,PASIR RIS ST 21,07 TO 09,147,Apartment,1993,70 years 11 months,670000
2021-10,PASIR RIS,EXECUTIVE,220,PASIR RIS ST 21,07 TO 09,148,Apartment,1993,70 years 10 months,680000
2021-10,PASIR RIS,EXECUTIVE,456,PASIR RIS DR 4,04 TO 06,149,Apartment,1992,70 years 02 months,700000
2021-10,PASIR RIS,EXECUTIVE,539,PASIR RIS ST 51,01 TO 03,147,Maisonette,1992,70 years 02 months,720000
2021-10,PASIR RIS,EXECUTIVE,457,PASIR RIS DR 4,07 TO 09,143,Apartment,1992,70 years 02 months,720000
2021-10,PASIR RIS,EXECUTIVE,457,PASIR RIS DR 4,10 TO 12,143,Apartment,1992,70 years 03 months,730000
2021-10,PASIR RIS,EXECUTIVE,550,PASIR RIS ST 51,04 TO 06,144,Apartment,1992,70 years 03 months,745000
2021-10,PASIR RIS,EXECUTIVE,537,PASIR RIS ST 51,04 TO 06,144,Apartment,1992,70 years 03 months,750000
2021-10,PASIR RIS,EXECUTIVE,603,ELIAS RD,04 TO 06,149,Maisonette,1995,72 years 06 months,750000
2021-10,PASIR RIS,EXECUTIVE,219,PASIR RIS ST 21,07 TO 09,149,Apartment,1993,70 years 10 months,751000
2021-10,PASIR RIS,EXECUTIVE,582,PASIR RIS ST 53,01 TO 03,147,Apartment,1995,73 years,785000
2021-10,PASIR RIS,EXECUTIVE,531,PASIR RIS DR 1,04 TO 06,148,Maisonette,1992,70 years 03 months,785000
2021-10,PASIR RIS,EXECUTIVE,582,PASIR RIS ST 53,01 TO 03,146,Apartment,1995,73 years,800000
2021-10,PASIR RIS,EXECUTIVE,537,PASIR RIS ST 51,10 TO 12,141,Apartment,1992,70 years 03 months,810000
2021-10,PASIR RIS,EXECUTIVE,546,PASIR RIS ST 51,10 TO 12,143,Apartment,1992,70 years 02 months,828000
2021-10,PASIR RIS,EXECUTIVE,579,PASIR RIS ST 53,07 TO 09,147,Apartment,1995,73 years,860000
2021-11,PASIR RIS,3 ROOM,530B,PASIR RIS DR 1,07 TO 09,65,DBSS,2015,92 years 08 months,500000
2021-11,PASIR RIS,4 ROOM,427,PASIR RIS DR 6,10 TO 12,84,Simplified,1988,66 years,422888
2021-11,PASIR RIS,4 ROOM,559,PASIR RIS ST 51,07 TO 09,104,Model A,1993,70 years 09 months,428888
2021-11,PASIR RIS,4 ROOM,412,PASIR RIS DR 6,01 TO 03,106,Model A,1989,67 years,435000
2021-11,PASIR RIS,4 ROOM,124,PASIR RIS ST 11,04 TO 06,103,Model A,1989,66 years 05 months,438000
2021-11,PASIR RIS,4 ROOM,486,PASIR RIS DR 4,01 TO 03,104,Model A,1992,70 years 02 months,440000
2021-11,PASIR RIS,4 ROOM,446,PASIR RIS DR 6,04 TO 06,94,New Generation,1989,67 years,448000
2021-11,PASIR RIS,4 ROOM,476,PASIR RIS DR 6,01 TO 03,105,Model A,1989,67 years,455000
2021-11,PASIR RIS,4 ROOM,112,PASIR RIS ST 11,04 TO 06,106,Model A,1990,67 years 06 months,457000
2021-11,PASIR RIS,4 ROOM,758,PASIR RIS ST 71,01 TO 03,104,Model A,1996,74 years 01 month,460000
2021-11,PASIR RIS,4 ROOM,479,PASIR RIS DR 4,04 TO 06,103,Model A,1992,70 years 02 months,465000
2021-11,PASIR RIS,4 ROOM,486,PASIR RIS DR 4,04 TO 06,104,Model A,1992,70 years 02 months,465000
2021-11,PASIR RIS,4 ROOM,631,PASIR RIS DR 3,01 TO 03,104,Model A,1995,72 years 09 months,468000
2021-11,PASIR RIS,4 ROOM,409,PASIR RIS DR 6,04 TO 06,103,Model A,1989,67 years 02 months,470000
2021-11,PASIR RIS,4 ROOM,756,PASIR RIS ST 71,07 TO 09,105,Model A,1996,74 years 01 month,470000
2021-11,PASIR RIS,4 ROOM,626,PASIR RIS DR 3,13 TO 15,104,Model A,1995,72 years 09 months,475000
2021-11,PASIR RIS,4 ROOM,483,PASIR RIS DR 4,04 TO 06,103,Model A,1989,66 years 10 months,475000
2021-11,PASIR RIS,4 ROOM,480,PASIR RIS DR 4,10 TO 12,105,Model A,1992,70 years 02 months,478000
2021-11,PASIR RIS,4 ROOM,425,PASIR RIS DR 6,04 TO 06,106,Model A,1989,67 years 01 month,480000
2021-11,PASIR RIS,4 ROOM,743,PASIR RIS ST 71,07 TO 09,104,Model A,1996,73 years 10 months,480000
2021-11,PASIR RIS,4 ROOM,747,PASIR RIS ST 71,07 TO 09,105,Model A,1996,74 years 01 month,480000
2021-11,PASIR RIS,4 ROOM,451,PASIR RIS DR 6,04 TO 06,105,Model A,1989,66 years 11 months,490000
2021-11,PASIR RIS,4 ROOM,770,PASIR RIS ST 71,07 TO 09,107,Model A,1996,73 years 10 months,495000
2021-11,PASIR RIS,4 ROOM,478,PASIR RIS DR 4,07 TO 09,105,Model A,1992,70 years 02 months,500000
2021-11,PASIR RIS,4 ROOM,750,PASIR RIS ST 71,16 TO 18,106,Model A,1996,74 years 01 month,515000
2021-11,PASIR RIS,4 ROOM,453,PASIR RIS DR 6,10 TO 12,112,Model A,1989,66 years 09 months,517000
2021-11,PASIR RIS,4 ROOM,572,PASIR RIS ST 53,01 TO 03,112,Model A,1995,73 years,522000
2021-11,PASIR RIS,4 ROOM,633,PASIR RIS DR 3,10 TO 12,104,Model A,1995,72 years 07 months,525500
2021-11,PASIR RIS,4 ROOM,113,PASIR RIS ST 11,04 TO 06,113,Model A,1990,67 years 05 months,550000
2021-11,PASIR RIS,4 ROOM,526A,PASIR RIS ST 51,07 TO 09,93,Model A,2015,92 years 09 months,570000
2021-11,PASIR RIS,4 ROOM,526D,PASIR RIS ST 51,04 TO 06,93,Model A,2015,92 years 09 months,570000
2021-11,PASIR RIS,4 ROOM,190,PASIR RIS ST 12,13 TO 15,104,Model A,1993,70 years 11 months,575000
2021-11,PASIR RIS,4 ROOM,526B,PASIR RIS ST 51,13 TO 15,93,Model A,2015,92 years 08 months,578000
2021-11,PASIR RIS,4 ROOM,526C,PASIR RIS ST 51,10 TO 12,93,Model A,2015,92 years 09 months,578000
2021-11,PASIR RIS,4 ROOM,528B,PASIR RIS ST 51,04 TO 06,93,Model A,2015,92 years 09 months,585000
2021-11,PASIR RIS,4 ROOM,527A,PASIR RIS ST 51,10 TO 12,93,Model A,2015,92 years 08 months,610000
2021-11,PASIR RIS,4 ROOM,530D,PASIR RIS DR 1,04 TO 06,86,DBSS,2015,92 years 07 months,660000
2021-11,PASIR RIS,5 ROOM,633,PASIR RIS DR 3,01 TO 03,121,Improved,1995,72 years 07 months,510000
2021-11,PASIR RIS,5 ROOM,192,PASIR RIS ST 12,07 TO 09,122,Improved,1993,70 years 11 months,530000
2021-11,PASIR RIS,5 ROOM,740,PASIR RIS ST 71,01 TO 03,127,Improved,1996,73 years 11 months,540000
2021-11,PASIR RIS,5 ROOM,272,PASIR RIS ST 21,01 TO 03,134,Model A,1994,71 years 06 months,548000
2021-11,PASIR RIS,5 ROOM,708,PASIR RIS DR 10,04 TO 06,127,Improved,1996,73 years 03 months,550000
2021-11,PASIR RIS,5 ROOM,273,PASIR RIS ST 21,04 TO 06,126,Improved,1994,71 years 06 months,550000
2021-11,PASIR RIS,5 ROOM,146,PASIR RIS ST 11,01 TO 03,135,Model A,1995,72 years 03 months,555000
2021-11,PASIR RIS,5 ROOM,551,PASIR RIS ST 51,10 TO 12,123,Improved,1992,70 years 02 months,558000
2021-11,PASIR RIS,5 ROOM,741,PASIR RIS ST 71,01 TO 03,127,Improved,1996,73 years 11 months,560000
2021-11,PASIR RIS,5 ROOM,234,PASIR RIS DR 4,07 TO 09,138,Model A,1993,70 years 09 months,565000
2021-11,PASIR RIS,5 ROOM,482,PASIR RIS DR 4,04 TO 06,122,Improved,1989,67 years 01 month,565000
2021-11,PASIR RIS,5 ROOM,149,PASIR RIS ST 13,10 TO 12,135,Model A,1995,72 years 03 months,570000
2021-11,PASIR RIS,5 ROOM,566,PASIR RIS ST 51,01 TO 03,123,Improved,1992,70 years 02 months,570000
2021-11,PASIR RIS,5 ROOM,628,PASIR RIS DR 3,04 TO 06,122,Improved,1995,72 years 06 months,570000
2021-11,PASIR RIS,5 ROOM,151,PASIR RIS ST 13,01 TO 03,127,Improved,1995,72 years 03 months,573000
2021-11,PASIR RIS,5 ROOM,759,PASIR RIS ST 71,07 TO 09,128,Improved,1996,74 years 01 month,575000
2021-11,PASIR RIS,5 ROOM,180,PASIR RIS ST 11,01 TO 03,140,Model A,1993,70 years 09 months,580000
2021-11,PASIR RIS,5 ROOM,775,PASIR RIS ST 71,16 TO 18,125,Improved,1996,73 years 09 months,580000
2021-11,PASIR RIS,5 ROOM,233,PASIR RIS DR 4,13 TO 15,126,Improved,1993,70 years 08 months,580000
2021-11,PASIR RIS,5 ROOM,759,PASIR RIS ST 71,10 TO 12,128,Improved,1996,74 years 01 month,582000
2021-11,PASIR RIS,5 ROOM,141,PASIR RIS ST 11,10 TO 12,136,Model A,1995,72 years 03 months,585000
2021-11,PASIR RIS,5 ROOM,554,PASIR RIS ST 51,10 TO 12,122,Improved,1992,70 years 02 months,585000
2021-11,PASIR RIS,5 ROOM,776,PASIR RIS ST 71,07 TO 09,125,Improved,1996,74 years,588000
2021-11,PASIR RIS,5 ROOM,760,PASIR RIS ST 71,10 TO 12,128,Improved,1996,73 years 11 months,588000
2021-11,PASIR RIS,5 ROOM,737,PASIR RIS DR 10,10 TO 12,124,Improved,1996,73 years 09 months,594000
2021-11,PASIR RIS,5 ROOM,610,ELIAS RD,07 TO 09,134,Model A,1995,72 years 09 months,610000
2021-11,PASIR RIS,5 ROOM,566,PASIR RIS ST 51,13 TO 15,123,Improved,1992,70 years 02 months,620000
2021-11,PASIR RIS,5 ROOM,762,PASIR RIS ST 71,13 TO 15,127,Improved,1996,73 years 11 months,620000
2021-11,PASIR RIS,5 ROOM,708,PASIR RIS DR 10,16 TO 18,124,Improved,1996,73 years 03 months,680000
2021-11,PASIR RIS,5 ROOM,614,ELIAS RD,10 TO 12,134,Model A,1996,73 years 09 months,698000
2021-11,PASIR RIS,5 ROOM,524A,PASIR RIS ST 51,04 TO 06,113,Improved,2015,92 years 08 months,710000
2021-11,PASIR RIS,5 ROOM,530A,PASIR RIS DR 1,10 TO 12,105,DBSS,2015,92 years 08 months,788000
2021-11,PASIR RIS,EXECUTIVE,266,PASIR RIS ST 21,01 TO 03,144,Apartment,1994,72 years,590000
2021-11,PASIR RIS,EXECUTIVE,208,PASIR RIS ST 21,01 TO 03,147,Apartment,1993,70 years 11 months,620000
2021-11,PASIR RIS,EXECUTIVE,153,PASIR RIS ST 13,04 TO 06,146,Apartment,1995,72 years 04 months,628000
2021-11,PASIR RIS,EXECUTIVE,133,PASIR RIS ST 11,04 TO 06,146,Apartment,1994,72 years,640000
2021-11,PASIR RIS,EXECUTIVE,128,PASIR RIS ST 11,01 TO 03,151,Maisonette,1988,66 years 01 month,650000
2021-11,PASIR RIS,EXECUTIVE,210,PASIR RIS ST 21,04 TO 06,147,Apartment,1993,70 years 10 months,650000
2021-11,PASIR RIS,EXECUTIVE,244,PASIR RIS ST 21,07 TO 09,149,Apartment,1993,70 years 09 months,652000
2021-11,PASIR RIS,EXECUTIVE,134,PASIR RIS ST 11,01 TO 03,149,Apartment,1994,71 years 05 months,668000
2021-11,PASIR RIS,EXECUTIVE,238,PASIR RIS ST 21,04 TO 06,152,Apartment,1993,70 years 10 months,673000
2021-11,PASIR RIS,EXECUTIVE,247,PASIR RIS ST 21,04 TO 06,149,Apartment,1993,70 years 08 months,673000
2021-11,PASIR RIS,EXECUTIVE,269,PASIR RIS ST 21,01 TO 03,145,Apartment,1994,72 years,688000
2021-11,PASIR RIS,EXECUTIVE,220,PASIR RIS ST 21,10 TO 12,152,Apartment,1993,70 years 09 months,698000
2021-11,PASIR RIS,EXECUTIVE,251,PASIR RIS ST 21,01 TO 03,145,Apartment,1993,70 years 09 months,700000
2021-11,PASIR RIS,EXECUTIVE,507,PASIR RIS ST 52,10 TO 12,146,Apartment,1993,70 years 11 months,710000
2021-11,PASIR RIS,EXECUTIVE,548,PASIR RIS ST 51,07 TO 09,144,Apartment,1992,69 years 11 months,725000
2021-11,PASIR RIS,EXECUTIVE,781,PASIR RIS ST 71,07 TO 09,143,Apartment,1996,73 years 10 months,725000
2021-11,PASIR RIS,EXECUTIVE,134,PASIR RIS ST 11,07 TO 09,151,Apartment,1994,71 years 06 months,738000
2021-11,PASIR RIS,EXECUTIVE,606,ELIAS RD,04 TO 06,149,Apartment,1995,72 years 05 months,740000
2021-11,PASIR RIS,EXECUTIVE,715,PASIR RIS ST 72,07 TO 09,148,Apartment,1996,73 years 08 months,750000
2021-11,PASIR RIS,EXECUTIVE,711,PASIR RIS ST 72,10 TO 12,145,Maisonette,1996,73 years 07 months,755000
2021-11,PASIR RIS,EXECUTIVE,101,PASIR RIS ST 12,10 TO 12,146,Maisonette,1988,66 years 01 month,757000
2021-11,PASIR RIS,EXECUTIVE,466,PASIR RIS ST 41,04 TO 06,146,Apartment,1992,70 years 02 months,760000
2021-11,PASIR RIS,EXECUTIVE,547,PASIR RIS ST 51,07 TO 09,145,Apartment,1992,70 years 02 months,770000
2021-11,PASIR RIS,EXECUTIVE,410,PASIR RIS DR 6,01 TO 03,145,Maisonette,1989,66 years 10 months,795000
2021-11,PASIR RIS,EXECUTIVE,503,PASIR RIS ST 52,07 TO 09,145,Apartment,1993,71 years 02 months,800000
2021-11,PASIR RIS,EXECUTIVE,454,PASIR RIS DR 6,07 TO 09,146,Maisonette,1989,67 years 01 month,800000
2021-11,PASIR RIS,EXECUTIVE,108,PASIR RIS ST 12,10 TO 12,154,Maisonette,1988,65 years 11 months,820000
2021-11,PASIR RIS,EXECUTIVE,238,PASIR RIS ST 21,13 TO 15,159,Apartment,1993,70 years 09 months,830000
2021-11,PASIR RIS,EXECUTIVE,544,PASIR RIS ST 51,04 TO 06,144,Apartment,1992,70 years 02 months,845000
2021-11,PASIR RIS,EXECUTIVE,585,PASIR RIS ST 53,04 TO 06,151,Maisonette,1995,73 years,868000
2021-12,PASIR RIS,3 ROOM,527C,PASIR RIS ST 51,10 TO 12,68,Model A,2015,92 years 08 months,440000
2021-12,PASIR RIS,3 ROOM,530A,PASIR RIS DR 1,07 TO 09,65,DBSS,2015,92 years 06 months,550000
2021-12,PASIR RIS,4 ROOM,114,PASIR RIS ST 11,10 TO 12,94,New Generation,1989,66 years 07 months,433000
2021-12,PASIR RIS,4 ROOM,215,PASIR RIS ST 21,01 TO 03,106,Model A,1993,70 years 08 months,445000
2021-12,PASIR RIS,4 ROOM,482,PASIR RIS DR 4,01 TO 03,103,Model A,1989,67 years,450000
2021-12,PASIR RIS,4 ROOM,146,PASIR RIS ST 11,01 TO 03,106,Model A,1995,72 years 02 months,450000
2021-12,PASIR RIS,4 ROOM,127,PASIR RIS ST 11,07 TO 09,105,Model A,1989,66 years 07 months,455000
2021-12,PASIR RIS,4 ROOM,228,PASIR RIS ST 21,01 TO 03,109,Model A,1993,70 years 08 months,457000
2021-12,PASIR RIS,4 ROOM,474,PASIR RIS DR 6,04 TO 06,107,Model A,1989,67 years 01 month,458000
2021-12,PASIR RIS,4 ROOM,423,PASIR RIS DR 6,04 TO 06,104,Model A,1989,66 years 11 months,460000
2021-12,PASIR RIS,4 ROOM,126,PASIR RIS ST 11,04 TO 06,106,Model A,1989,66 years 07 months,460000
2021-12,PASIR RIS,4 ROOM,474,PASIR RIS DR 6,04 TO 06,103,Model A,1989,67 years 02 months,462000
2021-12,PASIR RIS,4 ROOM,764,PASIR RIS ST 71,01 TO 03,106,Model A,1996,73 years 07 months,464000
2021-12,PASIR RIS,4 ROOM,415,PASIR RIS DR 6,10 TO 12,94,New Generation,1990,67 years 03 months,465000
2021-12,PASIR RIS,4 ROOM,121,PASIR RIS ST 11,07 TO 09,105,Model A,1989,66 years 04 months,465000
2021-12,PASIR RIS,4 ROOM,274,PASIR RIS ST 21,07 TO 09,107,Model A,1994,71 years 04 months,465000
2021-12,PASIR RIS,4 ROOM,631,PASIR RIS DR 3,04 TO 06,104,Model A,1995,72 years 07 months,470000
2021-12,PASIR RIS,4 ROOM,458,PASIR RIS DR 4,01 TO 03,104,Model A,1992,69 years 11 months,470000
2021-12,PASIR RIS,4 ROOM,631,PASIR RIS DR 3,10 TO 12,104,Model A,1995,72 years 08 months,475000
2021-12,PASIR RIS,4 ROOM,412,PASIR RIS DR 6,04 TO 06,106,Model A,1989,66 years 10 months,480000
2021-12,PASIR RIS,4 ROOM,423,PASIR RIS DR 6,10 TO 12,102,Model A,1989,66 years 11 months,480000
2021-12,PASIR RIS,4 ROOM,753,PASIR RIS ST 71,07 TO 09,105,Model A,1996,73 years 11 months,480000
2021-12,PASIR RIS,4 ROOM,758,PASIR RIS ST 71,04 TO 06,104,Model A,1996,74 years,480000
2021-12,PASIR RIS,4 ROOM,104,PASIR RIS ST 12,01 TO 03,108,Model A,1989,66 years 04 months,480000
2021-12,PASIR RIS,4 ROOM,516,PASIR RIS ST 52,07 TO 09,106,Model A,1993,71 years 01 month,483000
2021-12,PASIR RIS,4 ROOM,519,PASIR RIS ST 52,10 TO 12,106,Model A,1993,71 years,483000
2021-12,PASIR RIS,4 ROOM,450,PASIR RIS DR 6,10 TO 12,103,Model A,1989,66 years 09 months,492000
2021-12,PASIR RIS,4 ROOM,421,PASIR RIS DR 6,10 TO 12,103,Model A,1989,66 years 07 months,500000
2021-12,PASIR RIS,4 ROOM,718,PASIR RIS ST 72,01 TO 03,111,Model A,1996,73 years 07 months,505000
2021-12,PASIR RIS,4 ROOM,468,PASIR RIS DR 6,01 TO 03,106,Model A,1989,66 years 06 months,520000
2021-12,PASIR RIS,4 ROOM,768,PASIR RIS ST 71,10 TO 12,104,Model A,1996,73 years 09 months,523000
2021-12,PASIR RIS,4 ROOM,429,PASIR RIS DR 6,13 TO 15,113,Model A,1990,67 years 02 months,530000
2021-12,PASIR RIS,4 ROOM,525A,PASIR RIS ST 51,04 TO 06,93,Model A,2015,92 years 07 months,555000
2021-12,PASIR RIS,4 ROOM,525B,PASIR RIS ST 51,04 TO 06,93,Model A,2015,92 years 07 months,560000
2021-12,PASIR RIS,4 ROOM,525C,PASIR RIS ST 51,07 TO 09,93,Model A,2015,92 years 07 months,560000
2021-12,PASIR RIS,4 ROOM,524C,PASIR RIS ST 51,01 TO 03,93,Model A,2015,92 years 08 months,565000
2021-12,PASIR RIS,4 ROOM,525A,PASIR RIS ST 51,04 TO 06,93,Model A,2015,92 years 08 months,585000
2021-12,PASIR RIS,5 ROOM,553,PASIR RIS ST 51,01 TO 03,121,Improved,1992,70 years,530000
2021-12,PASIR RIS,5 ROOM,469,PASIR RIS DR 6,01 TO 03,123,Improved,1989,66 years 09 months,540000
2021-12,PASIR RIS,5 ROOM,551,PASIR RIS ST 51,01 TO 03,123,Improved,1992,70 years 02 months,540000
2021-12,PASIR RIS,5 ROOM,184,PASIR RIS ST 11,04 TO 06,124,Improved,1993,70 years 08 months,558000
2021-12,PASIR RIS,5 ROOM,226,PASIR RIS ST 21,01 TO 03,126,Improved,1993,70 years 08 months,558000
2021-12,PASIR RIS,5 ROOM,769,PASIR RIS ST 71,04 TO 06,128,Improved,1996,73 years 08 months,560000
2021-12,PASIR RIS,5 ROOM,191,PASIR RIS ST 12,10 TO 12,123,Improved,1993,70 years 09 months,570000
2021-12,PASIR RIS,5 ROOM,638,PASIR RIS DR 1,07 TO 09,123,Improved,1995,72 years 05 months,575000
2021-12,PASIR RIS,5 ROOM,708,PASIR RIS DR 10,01 TO 03,124,Improved,1996,73 years 02 months,578000
2021-12,PASIR RIS,5 ROOM,483,PASIR RIS DR 4,07 TO 09,122,Improved,1989,66 years 08 months,580000
2021-12,PASIR RIS,5 ROOM,110,PASIR RIS ST 11,04 TO 06,120,Improved,1990,67 years 05 months,580000
2021-12,PASIR RIS,5 ROOM,756,PASIR RIS ST 71,10 TO 12,128,Improved,1996,74 years,585000
2021-12,PASIR RIS,5 ROOM,708,PASIR RIS DR 10,04 TO 06,127,Improved,1996,73 years 01 month,590000
2021-12,PASIR RIS,5 ROOM,758,PASIR RIS ST 71,13 TO 15,126,Improved,1996,73 years 11 months,590000
2021-12,PASIR RIS,5 ROOM,568,PASIR RIS ST 51,07 TO 09,122,Improved,1992,70 years,592000
2021-12,PASIR RIS,5 ROOM,739,PASIR RIS DR 10,01 TO 03,126,Improved,1996,73 years 10 months,600000
2021-12,PASIR RIS,5 ROOM,772,PASIR RIS ST 71,01 TO 03,129,Improved,1996,73 years 09 months,615000
2021-12,PASIR RIS,5 ROOM,564,PASIR RIS ST 51,10 TO 12,123,Improved,1992,70 years,623000
2021-12,PASIR RIS,5 ROOM,615,ELIAS RD,07 TO 09,128,Improved,1996,73 years 08 months,625000
2021-12,PASIR RIS,5 ROOM,511,PASIR RIS ST 52,10 TO 12,134,Model A,1993,71 years 01 month,628800
2021-12,PASIR RIS,5 ROOM,576,PASIR RIS ST 53,01 TO 03,124,Improved,1995,72 years 11 months,630000
2021-12,PASIR RIS,5 ROOM,614,ELIAS RD,07 TO 09,128,Improved,1996,73 years 07 months,680000
2021-12,PASIR RIS,5 ROOM,614,ELIAS RD,07 TO 09,134,Model A,1996,73 years 08 months,690000
2021-12,PASIR RIS,5 ROOM,530A,PASIR RIS DR 1,01 TO 03,105,DBSS,2015,92 years 06 months,756888
2021-12,PASIR RIS,EXECUTIVE,206,PASIR RIS ST 21,01 TO 03,147,Apartment,1993,70 years 10 months,630000
